,bathrooms,floors,waterfront,view,condition,grade,yr_built,lat,long,log_price,is_renovated,log_bedrooms,log_sqft_living,log_sqft_lot,log_sqft_above,log_sqft_basement,log_sqft_living15,log_sqft_lot15
44,1.0,1.0,0,0,4,6,1959,47.4485,-122.175,12.6410997921206,0,1.3862943611198906,7.155396301896734,9.175438319966918,6.825460036255307,5.8888779583328805,7.201170883281678,9.083529205109796
45,2.5,2.0,0,0,3,8,2003,47.7443,-121.977,13.098072734013513,0,1.3862943611198906,8.058643712215618,9.518119146127086,8.058643712215618,0.0,8.02322468471667,9.130539301772627
46,1.0,1.0,0,0,3,6,1966,47.3066,-122.371,12.257198175846119,0,1.3862943611198906,6.898714534329988,9.05122740031911,6.898714534329988,0.0,7.113956109566034,9.087155271405804
47,2.5,2.0,0,0,4,9,1981,47.6194,-122.151,13.573440270649085,0,1.6094379124341003,7.736743682453495,9.504277838590472,7.736743682453495,0.0,7.893945138235959,9.524128691512443
48,1.75,1.0,0,0,4,7,1953,47.6796,-122.301,13.017005083966255,0,1.3862943611198906,7.1316985104669115,8.69349667588463,7.1316985104669115,0.0,6.878326468291325,8.537191877922927
49,2.5,1.0,1,2,5,9,1953,47.4041,-122.451,14.115615891155079,0,1.3862943611198906,7.9208096792886,11.08223485230999,7.680637427560936,6.3784261836515865,7.893945138235959,11.191534925648972
50,1.0,1.0,0,0,3,7,1955,47.4258,-122.322,12.337105293891872,0,1.3862943611198906,7.0825485693553,9.126958763037132,7.0825485693553,0.0,7.0825485693553,9.144734614878189
51,2.5,1.0,0,0,4,8,1966,47.4934,-122.189,12.75130259456002,0,1.791759469228055,8.055475141757274,9.119868468812108,7.403061091090091,7.32052696227274,7.596392304064196,9.119758993744945
52,1.75,1.0,0,0,4,7,1950,47.6808,-122.384,13.304686600863562,0,1.3862943611198906,7.252053951852814,8.314097335405807,6.90875477931522,6.018593214496234,7.252053951852814,8.314097335405807
53,1.75,1.0,0,0,3,7,1981,47.6989,-122.369,13.279368835614243,0,1.0986122886681098,7.591357046698551,9.053803514155955,6.898714534329988,6.898714534329988,7.300472814267799,8.815666824946216
54,2.25,1.5,0,0,3,8,1927,47.6571,-122.281,13.732130035981154,0,1.791759469228055,7.912423121473705,8.699681400989514,7.664346632098617,6.398594934535208,7.912423121473705,8.699681400989514
55,2.5,2.0,0,0,3,9,1995,47.6597,-122.29,13.69334405393293,0,1.6094379124341003,7.9483852851118995,8.517393171418904,7.9483852851118995,0.0,7.576097340623111,8.517393171418904
56,2.5,2.0,0,0,3,7,2008,47.3663,-122.114,12.586223364451623,0,1.6094379124341003,7.719129840906732,8.410943391573527,7.719129840906732,0.0,7.719129840906732,8.412054873292933
57,2.5,2.0,0,0,3,8,2003,47.3663,-122.122,12.614868865984631,0,1.3862943611198906,7.791935956938058,8.46611040118692,7.791935956938058,0.0,7.897668150726906,8.46611040118692
58,3.25,2.0,0,4,4,8,1968,47.588,-122.116,13.765270393051685,0,1.791759469228055,8.086717920303906,9.571017297294214,8.086717920303906,0.0,7.993282328101591,9.309733115854218
59,3.0,2.0,0,0,3,8,1991,47.5059,-122.149,12.971542813248437,0,1.6094379124341003,7.523481312573497,9.208037722913508,7.523481312573497,0.0,7.7279755421055585,9.052867513151618
60,2.25,1.0,0,3,4,8,1959,47.4336,-122.339,13.384729180332174,0,1.3862943611198906,7.67368812926773,9.963453133703561,7.372118028337787,6.329720905522696,7.852050207265889,9.846970109700957
61,1.75,1.0,0,0,3,7,1954,47.4366,-122.335,12.574185427296195,0,1.3862943611198906,7.13966033596492,9.036106025364846,7.13966033596492,0.0,7.1631723908466425,9.076923258535832
62,1.75,2.0,0,0,5,8,1973,47.4428,-122.344,13.132315688453556,0,1.3862943611198906,7.832014180505469,9.07004328643746,7.832014180505469,0.0,7.824445930877619,9.15915233520675
63,1.75,3.0,0,0,3,8,2014,47.6765,-122.32,13.215855541983634,0,1.3862943611198906,7.340186835320115,6.951772164398911,7.340186835320115,0.0,7.365812837209472,8.036249942132116
64,2.25,1.0,0,0,3,7,1979,47.6113,-122.297,12.959846800844963,0,1.3862943611198906,7.415175109613295,8.699681400989514,7.01301578963963,6.311734809152915,7.273092595999522,8.314097335405807
65,2.75,1.5,0,0,5,7,1925,47.5747,-122.304,12.668629868984294,0,1.3862943611198906,7.9269635448629785,8.245384468120747,7.479299637782834,6.90875477931522,7.273092595999522,8.294299608857235
66,2.5,2.0,0,0,3,10,1989,47.5815,-122.192,13.790193775620484,0,1.6094379124341003,7.908754738783246,9.3101857069459,7.908754738783246,0.0,7.919719760924575,9.3101857069459
67,2.5,2.0,0,0,3,7,2005,47.3378,-122.257,12.567240979056246,0,1.6094379124341003,7.714677473800927,8.444407421690585,7.714677473800927,0.0,7.706162970199576,8.42463920980563
68,1.0,1.0,0,0,4,7,1968,47.3621,-122.11,12.225880174775122,0,1.3862943611198906,6.90875477931522,9.398561160701128,6.90875477931522,0.0,6.918695219020472,9.444305161921976
69,2.25,1.0,0,0,3,8,1965,47.6303,-122.215,14.096923772119156,0,1.791759469228055,8.071218539969863,9.911406117780423,7.3783837129967145,7.3783837129967145,8.128880142125638,9.911406117780423
70,3.25,1.0,0,0,4,11,1973,47.6525,-122.16,13.854732232655556,0,1.791759469228055,8.470311205516108,10.821676481693363,8.029758520440822,7.438971592395862,8.169336395928386,10.569212147518101
71,2.0,1.0,0,0,4,7,1972,47.7362,-122.179,12.691583538230217,0,1.3862943611198906,7.13966033596492,8.6328406149422,7.13966033596492,0.0,7.403061091090091,8.465057436995709
72,2.0,1.5,0,0,5,7,1916,47.7168,-122.287,13.255146239950099,0,1.6094379124341003,7.919719760924575,8.962904128092928,7.719129840906732,6.2166061010848646,7.32052696227274,8.962904128092928
73,2.5,2.0,0,0,3,8,2005,47.3608,-122.036,12.793862088206213,0,1.6094379124341003,7.7752758464868625,8.517393171418904,7.7752758464868625,0.0,7.791935956938058,8.517393171418904
74,1.75,1.0,0,0,5,7,1965,47.3511,-122.073,12.762830066509972,0,1.3862943611198906,7.490529402060711,10.830322498285954,6.994849985833071,6.55250788703459,7.57095858316901,10.830322498285954
75,4.0,2.0,0,0,4,10,1986,47.5822,-121.987,13.632189702037216,0,1.6094379124341003,8.14060704285845,10.466041875887068,7.779466967458324,6.947937068614969,8.083637203141548,10.463703160543519
76,1.75,1.0,0,0,3,7,1956,47.6034,-122.125,12.847929163278053,0,1.6094379124341003,7.473637108496206,8.895766604056085,6.78105762593618,6.78105762593618,7.427144133408616,8.922791623969637
77,1.0,1.0,0,0,3,7,1941,47.5636,-122.394,13.081543466215237,0,1.3862943611198906,6.947937068614969,8.529319371214077,6.947937068614969,0.0,6.792344427470809,8.529319371214077
78,1.0,1.0,0,0,4,7,1956,47.7073,-122.34,12.923914877701906,0,1.3862943611198906,7.252053951852814,8.529319371214077,6.814542897259958,6.2166061010848646,7.030857476116121,8.647168267837984
79,2.5,2.0,0,0,3,10,2002,47.342,-122.025,13.487007879880162,0,1.6094379124341003,8.146419323098003,10.588703362769794,8.146419323098003,0.0,8.11701408773731,10.590390276998745
80,2.5,2.0,0,0,3,8,2003,47.3512,-122.008,12.873904582205107,0,1.3862943611198906,7.762596048540069,8.537191877922927,7.762596048540069,0.0,7.762596048540069,8.587465244401569
81,2.5,2.0,0,0,3,7,1992,47.349,-122.031,12.793862088206213,0,1.6094379124341003,7.550135342488429,8.681011276645632,7.550135342488429,0.0,7.534228326274089,8.764990330169104
82,1.0,1.0,0,0,3,7,1948,47.5474,-122.291,12.779875885354993,0,1.0986122886681098,7.611347717403621,8.812992231969966,6.918695219020472,6.918695219020472,7.450660796211539,8.812992231969966
83,1.5,1.0,0,0,3,8,1964,47.4811,-122.149,12.782688818818986,0,1.3862943611198906,7.427144133408616,9.072571442231286,7.427144133408616,0.0,7.523481312573497,9.082279701908664
84,1.0,1.0,0,0,3,6,1952,47.7264,-122.31,12.660331092405906,0,1.3862943611198906,6.8679744089702925,8.800113946766308,6.8679744089702925,0.0,7.359467638255621,8.882391706295847
85,1.5,2.0,0,0,3,9,1925,47.6337,-122.365,13.753636218075409,0,1.3862943611198906,7.669028288589683,8.188966863648876,7.550135342488429,5.484796933490655,7.611347717403621,8.476579508530941
86,2.25,1.5,0,0,5,7,1961,47.2909,-122.189,12.628070334272698,0,1.791759469228055,7.886457270977689,9.036106025364846,7.886457270977689,0.0,7.372118028337787,9.007734471879521
87,3.25,2.0,0,0,3,9,2006,47.5228,-122.199,13.04115549117383,0,1.3862943611198906,7.9269635448629785,8.744966011114109,7.591357046698551,6.673297967767654,7.550135342488429,8.902455592206882
88,2.25,2.0,0,0,4,7,1979,47.518,-122.194,12.278397958261774,0,1.0986122886681098,7.384610383176974,7.621195162809845,7.384610383176974,0.0,7.576097340623111,7.613818684808629
89,1.75,2.0,0,0,3,7,2006,47.5394,-122.387,12.721888795877375,0,1.0986122886681098,6.93828448401696,6.9726062513017535,6.641182169740591,5.583496308781699,6.93828448401696,7.009408932708637
90,2.5,2.0,0,0,3,7,1988,47.2897,-122.372,12.40287632827253,0,1.6094379124341003,7.591357046698551,8.909775673693389,7.591357046698551,0.0,7.591357046698551,8.924123891686012
91,2.75,2.0,0,0,4,10,2001,47.6506,-122.391,13.910712550098342,0,1.791759469228055,8.166500319155052,8.756839814829462,8.166500319155052,0.0,7.83241092718792,8.740496729931813
92,1.0,1.0,0,0,3,7,1962,47.322,-122.351,11.938199736300925,0,1.3862943611198906,7.0909098220799835,9.259225769705994,7.0909098220799835,0.0,7.208600337960199,9.259225769705994
93,1.5,1.0,0,0,3,8,1939,47.687,-122.386,12.971542813248437,0,1.3862943611198906,7.365812837209472,8.517393171418904,7.1631723908466425,5.673323267171493,7.359467638255621,8.412054873292933
94,1.5,1.0,0,0,3,8,1939,47.687,-122.386,13.45883704259595,0,1.3862943611198906,7.365812837209472,8.517393171418904,7.1631723908466425,5.673323267171493,7.359467638255621,8.412054873292933
95,2.5,1.0,0,0,3,7,1946,47.5873,-122.249,13.715691327653829,1,1.6094379124341003,8.101980731853192,9.235130540783402,7.779466967458324,6.814542897259958,7.576097340623111,8.707152175339404
96,1.75,1.0,0,0,3,7,1967,47.3576,-122.277,12.419169901386761,0,1.3862943611198906,7.581209826196346,9.660268836790868,7.581209826196346,0.0,7.467942332285852,9.656115343487846
97,1.5,1.0,0,0,4,7,1975,47.3036,-122.378,12.201065128819632,0,1.6094379124341003,7.057036981697891,8.764209507142004,7.057036981697891,0.0,7.057036981697891,8.764209507142004
98,1.75,1.0,0,0,5,7,1980,47.4109,-121.958,12.657151449598695,0,1.3862943611198906,7.501634457883413,10.640675541671662,7.099201743553092,6.398594934535208,7.409136443920128,11.813304093943202
99,2.5,2.0,0,2,3,9,1992,47.4838,-121.714,12.988834270491479,0,1.3862943611198906,7.749753406274437,10.514556622060466,7.749753406274437,0.0,7.844240718141811,10.464987279030074
100,2.5,1.5,0,0,5,9,1910,47.6415,-122.315,13.653968797939685,0,1.3862943611198906,7.635786861395585,9.491148875484791,7.147559271189454,6.68586094706836,7.696667081526462,8.412054873292933
101,2.0,1.5,0,0,4,7,1929,47.6775,-122.372,13.22672519452875,0,1.3862943611198906,7.591357046698551,8.154500175151941,7.273092595999522,6.293419278846481,7.384610383176974,8.154500175151941
102,2.25,2.0,0,0,4,8,1983,47.7731,-122.08,13.458765611575428,0,1.3862943611198906,7.692113339595466,11.586120163073273,7.692113339595466,0.0,7.852050207265889,10.7743205614855
103,2.5,2.0,0,0,3,8,1950,47.5814,-122.196,13.89985262551525,1,1.3862943611198906,7.979681302387741,9.001346243766392,7.979681302387741,0.0,7.771067086065406,9.001346243766392
104,1.0,1.0,0,0,3,7,1954,47.4375,-122.184,12.577639650232573,0,1.3862943611198906,7.099201743553092,10.43176008990584,7.099201743553092,0.0,7.403061091090091,9.609854474590907
105,2.5,1.0,0,0,4,8,1978,47.4431,-122.133,12.834683971615659,0,1.3862943611198906,7.75833346749091,9.21094019204815,7.2868764117507,6.78105762593618,7.719129840906732,9.007367027451355
106,1.0,1.5,0,0,4,7,1939,47.6878,-122.38,13.038983942375959,0,1.3862943611198906,7.421177528595393,8.295548516225763,7.065613363597717,6.2166061010848646,7.123672785204607,8.295548516225763
107,1.75,1.0,0,0,4,8,1985,47.3813,-122.322,12.146858590895919,0,1.0986122886681098,7.123672785204607,7.821643126239982,7.123672785204607,0.0,7.147559271189454,8.51057131510735
108,2.5,2.0,0,0,4,10,1991,47.7304,-122.082,13.429849547739444,0,1.6094379124341003,8.052296499538647,10.24131601192848,8.052296499538647,0.0,8.003363058629947,10.463160481696102
109,1.75,2.0,0,0,4,7,1942,47.6417,-122.109,13.060490101343552,0,1.791759469228055,7.616283561580385,9.42084437974393,7.616283561580385,0.0,7.824445930877619,9.152075463844207
110,2.5,2.0,0,0,3,8,1984,47.5386,-122.053,13.300929558259364,0,1.6094379124341003,7.745435610274381,9.172119159155985,7.745435610274381,0.0,7.57095858316901,9.173365135851288
111,1.75,1.0,0,0,5,6,1905,47.6823,-122.349,13.25339339419516,0,1.3862943611198906,7.13966033596492,8.110427237575024,6.55250788703459,6.329720905522696,7.2305631534092925,8.17103418920548
112,1.75,1.0,0,0,4,7,1980,47.3624,-122.031,12.515397562803473,0,1.3862943611198906,7.340186835320115,9.441531454869693,7.057036981697891,5.942799375126701,7.340186835320115,9.363662136919832
113,1.75,1.0,0,2,3,7,1971,47.5474,-122.295,12.706699437569211,0,1.3862943611198906,7.640603826393634,8.694502206386648,6.985641817639208,6.90875477931522,7.645397699428633,8.612685172875459
114,2.5,2.0,0,3,3,9,2001,47.3183,-122.253,13.081543466215237,0,1.6094379124341003,8.080546965824498,9.691036630760662,7.83241092718792,6.566672429803241,7.878912912297133,9.049936850483158
115,3.5,2.0,0,0,3,8,1900,47.6981,-122.368,13.51508226312797,1,1.3862943611198906,8.385032287813898,8.756367559802975,7.930565854233965,7.3783837129967145,7.5126175446745105,8.756367559802975
116,3.5,3.0,0,0,3,8,2010,47.6824,-122.347,13.158697235290168,0,1.3862943611198906,7.372118028337787,7.005789019253503,7.372118028337787,0.0,7.390798521735676,8.06054004653864
117,1.0,1.0,0,0,4,6,1945,47.5009,-122.248,12.232841150744216,0,1.0986122886681098,6.78105762593618,8.821879862683842,6.78105762593618,0.0,7.0825485693553,8.821879862683842
118,2.0,1.0,0,0,3,6,1950,47.4965,-122.303,12.054092109237121,0,1.6094379124341003,7.359467638255621,9.169622538697624,7.359467638255621,0.0,7.53955882930103,9.105090961257085
119,1.0,1.5,0,0,4,7,1925,47.587,-122.294,13.190023895035274,0,1.6094379124341003,7.384610383176974,8.000684784514748,7.384610383176974,0.0,7.384610383176974,8.304247465078474
120,2.5,1.0,0,2,3,8,1964,47.7728,-122.386,13.399996629152975,0,1.3862943611198906,7.783640596221253,8.775703886567738,7.353081920515432,6.734591659972948,7.75833346749091,9.292565312231853
121,2.0,1.0,0,0,3,7,1987,47.7288,-122.226,12.87774334868815,0,1.3862943611198906,7.280008252884188,9.11964950669168,7.280008252884188,0.0,7.365812837209472,9.116578992161708
122,1.0,1.0,0,0,3,6,1953,47.6999,-122.364,12.886643575525625,0,1.0986122886681098,6.647688373563329,8.699681400989514,6.647688373563329,0.0,7.444833273892193,8.699681400989514
123,1.75,1.5,0,0,5,7,1924,47.5299,-122.266,13.005831808336863,0,1.6094379124341003,7.650168700845001,8.38958706681109,7.450660796211539,5.942799375126701,7.523481312573497,8.38958706681109
124,2.25,2.0,0,0,3,9,1990,47.6897,-122.098,13.554147092530322,0,1.3862943611198906,7.976251943745623,9.230633075243945,7.976251943745623,0.0,7.901377353792616,9.546312483555713
125,2.75,1.5,0,0,3,8,1914,47.6141,-122.212,14.187074804051692,1,1.6094379124341003,7.919719760924575,9.786391780659882,7.591357046698551,6.647688373563329,8.026496938945412,9.330431852234003
126,2.25,1.0,0,2,3,8,1967,47.5091,-122.244,13.005831808336863,0,1.3862943611198906,7.650168700845001,9.012133305952004,7.390798521735676,6.175867270105761,7.886457270977689,9.072571442231286
127,2.25,1.0,0,0,3,8,1978,47.3129,-122.39,12.468440756144114,0,1.6094379124341003,7.6783263565068856,9.083869707922235,7.215975002651466,6.68586094706836,7.645397699428633,9.036106025364846
128,3.5,2.0,0,0,5,7,1926,47.6763,-122.352,13.620104977426395,0,1.791759469228055,7.749753406274437,8.509362612301048,7.450660796211539,6.398594934535208,7.438971592395862,8.509362612301048
129,2.5,2.0,0,0,3,7,2004,47.5319,-121.85,12.971542813248437,0,1.6094379124341003,7.635786861395585,8.368925174747135,7.635786861395585,0.0,7.58629630715272,8.229244416735913
130,1.75,1.0,0,0,4,7,1986,47.2761,-122.152,12.264346270624157,0,1.3862943611198906,6.966967138613983,8.971575439759016,6.966967138613983,0.0,7.259116128097101,8.946505025998682
131,2.25,1.0,0,0,3,8,1986,47.5343,-122.054,13.400753916947913,0,1.6094379124341003,7.606387389772652,9.169934957341145,7.273092595999522,6.3473892096560105,7.630946580890459,9.189525232262262
132,3.5,1.5,0,0,3,9,1989,47.697,-122.072,13.572165574841936,0,1.3862943611198906,8.281723990411392,11.617996938859507,7.8083230503910555,7.307202314764738,7.816416983691801,11.390769130367211
133,2.5,2.0,0,0,3,8,2014,47.5517,-121.998,13.024192509731431,0,1.3862943611198906,7.606387389772652,7.7354333524996886,7.237778191923443,6.431331081933479,7.43307534889858,7.416378479192928
134,3.5,3.0,0,0,3,9,2005,47.6734,-122.38,13.42246945133505,0,1.6094379124341003,7.669028288589683,7.731492029245684,7.669028288589683,0.0,7.340186835320115,7.734558844354756
135,1.75,1.0,0,0,4,7,1956,47.3257,-122.296,12.201065128819632,0,1.3862943611198906,7.186144304522325,9.763708110007842,7.186144304522325,0.0,7.346655163176539,9.86609716331757
136,1.75,1.0,0,0,3,7,1968,47.3309,-122.299,12.301387370778713,0,1.6094379124341003,7.611347717403621,8.967121656230923,6.918695219020472,6.918695219020472,7.467942332285852,9.004668301573977
137,2.25,1.0,0,0,4,8,1968,47.7689,-122.266,13.021439671201302,0,1.6094379124341003,7.85979918056211,9.21064032698518,7.201170883281678,7.1316985104669115,7.346655163176539,9.253112463820052
138,1.0,1.0,0,0,3,6,1981,47.7135,-122.287,12.854486546624395,0,1.0986122886681098,7.0825485693553,8.398634855292102,7.0825485693553,0.0,6.966967138613983,8.651024539049757
139,2.25,3.0,0,0,3,8,2014,47.6722,-122.381,13.161489855348382,0,1.3862943611198906,7.065613363597717,7.1308988302963465,7.065613363597717,0.0,7.208600337960199,7.1785454837637
140,1.0,1.0,0,0,3,7,1925,47.6338,-122.358,13.407543823396258,0,1.0986122886681098,7.01301578963963,8.071218539969863,7.01301578963963,0.0,7.065613363597717,8.188966863648876
141,2.5,1.0,0,0,4,8,1968,47.5707,-122.128,13.17628511440807,0,1.791759469228055,7.944846711001996,9.145908511816794,7.346655163176539,7.147559271189454,7.944846711001996,9.145908511816794
142,1.0,1.0,0,0,4,7,1962,47.4563,-122.171,12.230770136157428,0,1.3862943611198906,7.384610383176974,9.057189192482008,6.918695219020472,6.398594934535208,7.384610383176974,9.057189192482008
